fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand
2016-12-25,6,1,105,52,32,21,73,389.41,0.44,10.56,400.41
2016-12-26,0,0,104,52,31,21,104,411.12,18.41,43.36,472.89000000000004
2016-12-27,1,0,105,53,31,21,105,381.87,23.66,24.21,429.74
2016-12-28,2,0,104,51,32,21,104,395.85,21.42,17.52,434.79
2016-12-29,3,0,102,48,34,20,102,553.03,12.92,43.79,609.7399999999999
2016-12-30,4,0,104,49,36,19,104,1120.32,42.34,21.52,1184.1799999999998
2016-12-31,5,1,102,47,35,20,75,545.74,21.37,32.92,600.03
2017-01-01,6,1,103,47,36,20,69,119.83,24.05,14.17,158.04999999999998
2017-01-02,0,0,102,45,39,18,102,218.05,0.08,2.02,220.15000000000003
2017-01-03,1,0,102,45,39,18,102,456.33,28.17,22.5,507.0
2017-01-04,2,0,102,46,37,19,102,387.99,32.7,25.81,446.5
2017-01-05,3,0,101,46,37,18,101,421.63,45.63,27.67,494.93
2017-01-06,4,0,102,44,40,18,102,444.29,35.48,15.31,495.08000000000004
2017-01-07,5,1,102,46,37,19,71,166.81,23.61,11.68,202.10000000000002
2017-01-08,6,1,100,44,38,18,77,135.22,28.04,19.87,183.13
2017-01-09,0,0,102,45,38,19,102,381.92,30.43,14.03,426.38
2017-01-10,1,0,104,47,38,19,104,373.28,80.39,24.67,478.34
2017-01-11,2,0,103,47,37,19,103,350.35,62.37,34.75,447.47
2017-01-12,3,0,101,45,37,19,101,445.76,43.6,32.48,521.84
2017-01-13,4,0,101,45,35,21,101,366.48,61.47,27.73,455.68000000000006
2017-01-14,5,1,100,44,34,22,75,238.69,47.71,26.23,312.63
2017-01-15,6,1,100,44,34,22,75,194.34,44.02,35.56,273.92
2017-01-16,0,0,101,46,29,26,101,431.07,39.1,33.86,504.03000000000003
2017-01-17,1,0,101,45,30,26,101,322.33,41.86,37.6,401.79
2017-01-18,2,0,101,47,28,26,101,308.85,51.59,34.36,394.80000000000007
2017-01-19,3,0,101,50,25,26,101,256.59,46.53,26.11,329.23
2017-01-20,4,0,103,51,25,27,103,260.56,69.19,19.5,349.25
2017-01-21,5,1,104,53,24,27,77,258.06,40.27,30.51,328.84
2017-01-22,6,1,104,52,24,28,78,195.71,50.1,24.75,270.56
2017-01-23,0,0,103,50,24,29,103,287.16,48.15,29.94,365.25
2017-01-24,1,0,103,49,25,29,103,279.18,33.59,35.34,348.11
2017-01-25,2,0,104,51,24,29,104,357.09,54.9,45.25,457.23999999999995
2017-01-26,3,0,103,50,24,29,103,254.89,42.69,33.64,331.21999999999997
2017-01-27,4,0,101,47,26,28,101,288.35,65.1,43.34,396.7900000000001
2017-01-28,5,1,103,48,27,28,79,171.19,26.61,32.32,230.12
2017-01-29,6,1,103,48,27,28,80,289.59,48.02,28.98,366.59
2017-01-30,0,0,105,51,28,26,105,250.38,50.32,41.5,342.2
2017-01-31,1,0,105,49,29,27,105,331.4,42.87,23.89,398.15999999999997
2017-02-01,2,0,104,48,30,26,104,220.9,33.24,37.71,291.85
2017-02-02,3,0,103,47,30,26,103,289.25,28.21,42.39,359.84999999999997
2017-02-03,4,0,104,48,28,28,104,298.28,49.55,42.01,389.84
2017-02-04,5,1,104,48,28,28,73,134.12,33.68,42.91,210.71
2017-02-05,6,1,102,46,28,28,70,180.17,3.05,59.19,242.41
2017-02-06,0,0,100,45,26,29,100,89.22,9.33,57.61,156.16
2017-02-07,1,0,99,44,26,29,99,89.13,8.88,17.55,115.55999999999999
2017-02-08,2,0,100,44,27,29,100,239.97,20.89,62.8,323.66
2017-02-09,3,0,102,46,26,30,102,137.46,21.94,24.47,183.87
2017-02-10,4,0,102,45,26,31,102,156.6,16.95,24.88,198.42999999999998
2017-02-11,5,1,100,43,26,31,71,62.21,33.49,33.03,128.73000000000002
2017-02-12,6,1,98,41,26,31,73,134.2,11.85,61.42,207.46999999999997
2017-02-13,0,0,98,44,25,29,98,2.07,0.85,0.27,3.19
2017-02-14,1,0,99,44,24,31,99,144.89,1.36,25.98,172.23
2017-02-15,2,0,101,44,26,31,101,127.83,2.89,36.77,167.49
2017-02-16,3,0,105,48,26,31,105,220.54,4.85,22.72,248.10999999999999
2017-02-17,4,0,105,51,24,30,105,84.2,13.79,16.65,114.64000000000001
2017-02-18,5,1,104,51,23,30,75,150.14,26.29,41.46,217.89
2017-02-19,6,1,102,52,21,29,69,58.72,1.26,20.88,80.86
2017-02-20,0,0,100,50,20,30,100,222.84,5.53,29.08,257.45
2017-02-21,1,0,102,50,21,31,102,157.78,40.81,30.82,229.41
2017-02-22,2,0,102,50,21,31,102,144.69,28.7,23.07,196.45999999999998
2017-02-23,3,0,102,50,22,30,102,161.47,16.87,39.16,217.5
2017-02-24,4,0,104,52,22,30,104,207.63,29.55,6.27,243.45000000000002
2017-02-25,5,1,104,48,25,31,72,115.21,20.9,36.41,172.51999999999998
2017-02-26,6,1,108,49,27,32,82,88.6,8.17,34.37,131.14
2017-02-27,0,0,107,47,30,30,107,114.14,48.28,33.89,196.31
2017-02-28,1,0,107,47,31,29,107,186.04,30.29,30.6,246.92999999999998
2017-03-01,2,0,107,50,27,30,107,105.54,55.12,24.72,185.38
2017-03-02,3,0,106,49,28,29,106,93.67,3.38,28.07,125.12
2017-03-03,4,0,105,49,28,28,105,89.77,28.57,50.33,168.67000000000002
2017-03-04,5,1,103,46,29,28,75,84.21,1.2,27.15,112.56
2017-03-05,6,1,103,46,29,28,79,173.44,9.24,68.13,250.81
2017-03-06,0,0,101,46,28,27,101,133.96,4.43,37.0,175.39000000000001
2017-03-07,1,0,101,46,26,29,101,103.09,13.26,13.09,129.44
2017-03-08,2,0,101,46,27,28,101,105.12,12.44,5.85,123.41
2017-03-09,3,0,101,44,29,28,101,184.84,18.17,62.8,265.81
2017-03-10,4,0,101,45,27,29,101,174.41,28.07,10.65,213.13
2017-03-11,5,1,101,43,29,29,74,101.31,4.57,36.31,142.19
2017-03-12,6,1,100,41,27,32,73,231.84,18.96,48.11,298.91
2017-03-13,0,0,102,41,30,31,102,121.74,8.71,13.78,144.23
2017-03-14,1,0,101,40,30,31,101,103.09,18.5,16.97,138.56
2017-03-15,2,0,101,41,29,31,101,100.81,13.26,22.13,136.20000000000002
2017-03-16,3,0,101,40,29,32,101,192.03,13.06,37.54,242.63
2017-03-17,4,0,102,41,30,31,102,71.06,47.08,26.81,144.95
2017-03-18,5,1,102,44,27,31,77,105.19,8.78,30.45,144.42
2017-03-19,6,1,103,44,28,31,79,210.59,8.17,62.13,280.89
2017-03-20,0,0,105,45,29,31,105,112.96,9.47,10.38,132.81
2017-03-21,1,0,105,44,30,31,105,85.76,15.31,57.01,158.08
2017-03-22,2,0,103,43,30,30,103,113.79,22.82,9.88,146.49
2017-03-23,3,0,103,42,33,28,103,91.71,29.24,42.03,162.98
2017-03-24,4,0,105,40,37,28,105,87.4,26.72,9.56,123.68
2017-03-25,5,1,105,42,35,28,75,170.85,8.85,56.36,236.06
2017-03-26,6,1,105,41,36,28,80,98.89,13.65,29.41,141.95000000000002
2017-03-27,0,0,103,39,36,28,103,101.83,19.0,26.77,147.6
2017-03-28,1,0,102,38,36,28,102,155.5,51.9,14.88,222.28
2017-03-29,2,0,105,41,36,28,105,90.43,10.57,36.67,137.67000000000002
2017-03-30,3,0,104,41,36,27,104,67.03,32.41,6.61,106.05
2017-03-31,4,0,103,41,36,26,103,152.57,6.95,21.0,180.51999999999998
2017-04-01,5,1,104,41,36,27,79,179.23,6.95,12.21,198.39
2017-04-02,6,1,103,42,35,26,75,115.47,12.76,35.3,163.52999999999997
2017-04-03,0,0,101,41,35,25,101,172.59,25.26,31.15,229.0
2017-04-04,1,0,102,43,34,25,102,56.46,7.03,1.64,65.13
2017-04-05,2,0,100,42,33,25,100,92.62,30.7,24.88,148.20000000000002
2017-04-06,3,0,101,43,33,25,101,72.14,13.11,25.53,110.78
2017-04-07,4,0,103,45,34,24,103,110.43,16.21,17.11,143.75
2017-04-08,5,1,103,45,34,24,73,112.44,9.35,35.31,157.1
2017-04-09,6,1,105,44,36,25,74,111.34,10.36,23.88,145.58
2017-04-10,0,0,104,43,36,25,104,191.26,2.39,43.09,236.73999999999998
2017-04-11,1,0,105,44,36,25,105,117.81,17.01,19.91,154.73
2017-04-12,2,0,106,45,35,26,106,78.01,34.51,61.71,174.23000000000002
2017-04-13,3,0,105,44,35,26,105,213.4,4.09,25.27,242.76000000000002
2017-04-14,4,0,104,45,34,25,104,88.89,9.17,37.14,135.2
2017-04-15,5,1,102,43,34,25,75,136.66,4.05,58.59,199.3
2017-04-16,6,1,102,43,34,25,72,0.0,0.0,0.07,0.07
2017-04-17,0,0,103,42,37,24,103,127.42,4.2,19.0,150.62
2017-04-18,1,0,102,41,38,23,102,104.66,26.31,33.08,164.05
2017-04-19,2,0,102,41,37,24,102,93.73,6.66,4.45,104.84
2017-04-20,3,0,100,37,40,23,100,65.6,36.14,21.71,123.44999999999999
2017-04-21,4,0,102,37,41,24,102,200.2,11.29,17.14,228.63
2017-04-22,5,1,102,36,41,25,73,92.62,22.16,12.67,127.45
2017-04-23,6,1,103,35,42,26,80,136.59,24.67,46.65,207.91
2017-04-24,0,0,102,36,40,26,102,91.72,34.45,47.69,173.86
2017-04-25,1,0,101,35,39,27,101,159.93,12.09,43.33,215.35000000000002
2017-04-26,2,0,101,38,38,25,101,70.27,9.76,14.97,95.0
2017-04-27,3,0,101,40,36,25,101,72.65,33.59,16.55,122.79
2017-04-28,4,0,101,42,33,26,101,104.5,7.98,17.49,129.97
2017-04-29,5,1,100,41,33,26,77,77.33,9.5,25.93,112.75999999999999
2017-04-30,6,1,100,42,33,25,73,88.38,5.28,4.55,98.21
2017-05-01,0,0,103,42,35,26,103,9.78,0.0,2.59,12.37
2017-05-02,1,0,104,43,35,26,104,159.04,16.35,10.97,186.35999999999999
2017-05-03,2,0,103,40,36,27,103,124.57,21.79,7.59,153.95
2017-05-04,3,0,104,39,39,26,104,78.48,15.72,30.34,124.54
2017-05-05,4,0,102,40,37,25,102,46.53,26.51,11.41,84.45
2017-05-06,5,1,105,43,38,24,76,72.33,11.34,34.65,118.32
2017-05-07,6,1,105,43,38,24,77,89.77,8.85,30.06,128.67999999999998
2017-05-08,0,0,105,43,39,23,105,54.22,27.7,10.8,92.72
2017-05-09,1,0,105,44,39,22,105,79.22,15.26,32.4,126.88
2017-05-10,2,0,105,44,38,23,105,105.43,12.96,39.04,157.43
2017-05-11,3,0,104,45,37,22,104,109.8,21.43,26.39,157.62
2017-05-12,4,0,103,47,34,22,103,113.81,10.86,21.44,146.11
2017-05-13,5,1,104,50,32,22,76,57.4,12.58,21.62,91.60000000000001
2017-05-14,6,1,104,49,32,23,74,156.17,17.14,22.06,195.37
2017-05-15,0,0,104,50,31,23,104,119.35,1.76,25.17,146.28
2017-05-16,1,0,103,48,33,22,103,110.84,6.3,10.89,128.03
2017-05-17,2,0,103,47,32,24,103,62.01,16.72,30.77,109.49999999999999
2017-05-18,3,0,103,46,34,23,103,195.61,13.79,14.73,224.13
2017-05-19,4,0,102,45,34,23,102,216.34,34.23,20.14,270.71
2017-05-20,5,1,104,45,37,22,78,87.94,14.3,17.21,119.44999999999999
2017-05-21,6,1,103,42,39,22,77,170.38,15.99,26.63,213.0
2017-05-22,0,0,104,44,38,22,104,154.78,16.35,22.11,193.24
2017-05-23,1,0,103,45,35,23,103,77.14,29.06,13.75,119.95
2017-05-24,2,0,104,47,34,23,104,98.81,27.83,30.14,156.78
2017-05-25,3,0,104,45,36,23,104,122.97,9.83,25.54,158.34
2017-05-26,4,0,104,45,36,23,104,200.25,14.43,9.51,224.19
2017-05-27,5,1,105,45,37,23,77,119.39,15.36,32.62,167.37
2017-05-28,6,1,105,46,38,21,80,59.97,8.0,7.85,75.82
2017-05-29,0,0,105,44,39,22,105,197.61,16.48,14.12,228.21
2017-05-30,1,0,105,43,39,23,105,174.07,8.15,36.7,218.92000000000002
2017-05-31,2,0,105,43,36,26,105,81.16,20.77,20.22,122.14999999999999
2017-06-01,3,0,105,45,35,25,105,150.69,33.46,7.48,191.63
2017-06-02,4,0,103,43,36,24,103,121.91,30.5,11.99,164.4
2017-06-03,5,1,103,43,35,25,76,49.53,10.18,25.05,84.76
2017-06-04,6,1,102,41,37,24,77,119.38,8.96,33.29,161.63
2017-06-05,0,0,103,42,37,24,103,68.0,17.31,16.15,101.46000000000001
2017-06-06,1,0,104,42,39,23,104,125.41,9.83,5.63,140.87
2017-06-07,2,0,103,41,39,23,103,142.8,46.82,24.55,214.17000000000002
2017-06-08,3,0,102,38,39,25,102,140.16,14.48,24.29,178.92999999999998
2017-06-09,4,0,102,38,39,25,102,68.63,6.51,6.63,81.77
2017-06-10,5,1,102,37,39,26,81,77.6,5.92,46.62,130.14
2017-06-11,6,1,102,37,39,26,73,139.13,26.61,27.5,193.24
2017-06-12,0,0,101,37,38,26,101,92.45,11.34,22.77,126.56
2017-06-13,1,0,101,36,39,26,101,58.26,32.76,16.36,107.38
2017-06-14,2,0,101,36,39,26,101,59.39,21.43,6.68,87.5
2017-06-15,3,0,103,38,39,26,103,102.24,37.79,14.91,154.94
2017-06-16,4,0,102,37,38,27,102,84.21,22.82,21.72,128.75
2017-06-17,5,1,102,37,37,28,81,62.34,14.45,11.39,88.18
2017-06-18,6,1,102,37,38,27,74,131.0,5.11,21.35,157.46
2017-06-19,0,0,103,38,39,26,103,125.99,4.05,7.19,137.23
2017-06-20,1,0,102,38,38,26,102,80.72,16.86,48.54,146.12
2017-06-21,2,0,105,39,38,28,105,147.03,13.25,21.59,181.87
2017-06-22,3,0,105,40,36,29,105,46.45,15.36,5.8,67.61
2017-06-23,4,0,105,40,37,28,105,107.21,18.74,5.83,131.78
2017-06-24,5,1,105,40,37,28,80,174.34,25.6,27.99,227.93
2017-06-25,6,1,103,40,34,29,78,114.81,14.41,37.16,166.38
2017-06-26,0,0,102,41,32,29,102,67.89,37.94,44.14,149.97
2017-06-27,1,0,101,39,33,29,101,91.34,32.19,22.44,145.97
2017-06-28,2,0,101,37,35,29,101,124.42,25.92,23.62,173.96
2017-06-29,3,0,102,40,33,29,102,112.42,5.3,23.48,141.2
2017-06-30,4,0,101,39,34,28,101,119.95,6.98,37.01,163.94
2017-07-01,5,1,101,40,33,28,76,51.38,17.8,18.61,87.79
2017-07-02,6,1,102,41,32,29,74,41.73,20.69,28.98,91.4
2017-07-03,0,0,102,41,31,30,102,52.8,36.63,21.94,111.37
2017-07-04,1,0,103,43,29,31,103,125.38,24.65,65.22,215.25
2017-07-05,2,0,103,41,30,32,103,111.68,69.43,28.58,209.69
2017-07-06,3,0,105,43,30,32,105,145.87,10.98,27.76,184.60999999999999
2017-07-07,4,0,105,42,33,30,105,122.35,21.86,30.1,174.30999999999997
2017-07-08,5,1,104,43,32,29,79,82.35,38.54,28.88,149.76999999999998
2017-07-09,6,1,104,43,33,28,77,77.5,11.89,13.7,103.09
2017-07-10,0,0,105,44,33,28,105,81.34,18.03,11.05,110.42
2017-07-11,1,0,104,43,34,27,104,128.67,6.63,16.51,151.80999999999997
2017-07-12,2,0,102,43,33,26,102,104.6,39.05,10.87,154.51999999999998
2017-07-13,3,0,102,43,32,27,102,64.09,14.83,18.39,97.31
2017-07-14,4,0,101,44,31,26,101,106.64,26.23,12.14,145.01
2017-07-15,5,1,101,44,32,25,72,99.85,8.64,17.26,125.75
2017-07-16,6,1,102,43,33,26,80,99.37,20.3,58.84,178.51
2017-07-17,0,0,102,44,32,26,102,110.74,19.79,46.63,177.16
2017-07-18,1,0,104,47,31,26,104,96.16,24.9,50.52,171.58
2017-07-19,2,0,104,48,30,26,104,145.16,17.7,32.76,195.61999999999998
2017-07-20,3,0,103,47,30,26,103,122.14,34.35,25.42,181.91000000000003
2017-07-21,4,0,104,47,31,26,104,96.77,14.96,12.66,124.38999999999999
2017-07-22,5,1,103,47,31,25,78,115.87,8.81,15.47,140.15
2017-07-23,6,1,102,47,29,26,77,62.66,10.43,33.01,106.1
2017-07-24,0,0,102,48,29,25,102,103.27,19.26,18.89,141.42000000000002
2017-07-25,1,0,100,48,27,25,100,95.14,13.63,31.13,139.9
2017-07-26,2,0,101,49,27,25,101,102.79,32.76,16.48,152.03
2017-07-27,3,0,102,47,30,25,102,85.63,24.53,24.92,135.07999999999998
2017-07-28,4,0,102,47,30,25,102,116.11,30.12,19.61,165.83999999999997
2017-07-29,5,1,102,45,32,25,72,70.56,4.27,14.92,89.75
2017-07-30,6,1,102,46,31,25,78,68.9,30.19,19.86,118.95
2017-07-31,0,0,99,42,31,26,99,141.35,27.43,38.17,206.95
2017-08-01,1,0,101,45,31,25,101,105.31,8.98,35.73,150.02
2017-08-02,2,0,101,44,32,25,101,171.78,6.18,29.22,207.18
2017-08-03,3,0,102,43,33,26,102,67.69,26.17,32.79,126.65
2017-08-04,4,0,104,43,36,25,104,102.4,38.06,39.06,179.52
2017-08-05,5,1,102,43,34,25,75,65.42,6.43,23.4,95.25
2017-08-06,6,1,101,42,34,25,74,66.31,18.0,9.41,93.72
2017-08-07,0,0,102,42,36,24,102,112.05,30.06,5.34,147.45
2017-08-08,1,0,103,41,37,25,103,75.71,27.43,30.82,133.95999999999998
2017-08-09,2,0,103,40,38,25,103,89.96,55.79,11.56,157.31
2017-08-10,3,0,104,41,37,26,104,63.0,66.67,0.23,129.9
2017-08-11,4,0,105,43,36,26,105,56.53,21.43,22.03,99.99000000000001
2017-08-12,5,1,105,44,34,27,77,117.37,13.53,14.72,145.62
2017-08-13,6,1,105,45,33,27,74,117.03,14.18,20.11,151.32
2017-08-14,0,0,105,46,33,26,105,92.87,13.39,58.81,165.07
2017-08-15,1,0,104,46,32,26,104,240.74,36.61,12.03,289.38
2017-08-16,2,0,104,45,35,24,104,75.25,43.24,25.55,144.04000000000002
2017-08-17,3,0,104,45,36,23,104,83.94,25.58,24.21,133.73
2017-08-18,4,0,105,47,34,24,105,103.18,13.18,12.24,128.60000000000002
2017-08-19,5,1,102,44,32,26,74,80.78,29.51,26.0,136.29000000000002
2017-08-20,6,1,103,44,33,26,77,76.17,19.44,20.9,116.50999999999999
2017-08-21,0,0,102,45,31,26,102,132.11,12.75,48.22,193.08
2017-08-22,1,0,104,46,33,25,104,154.09,9.64,30.4,194.13000000000002
2017-08-23,2,0,103,45,32,26,103,289.22,27.4,16.57,333.19
2017-08-24,3,0,103,42,34,27,103,182.33,45.25,43.09,270.67
2017-08-25,4,0,103,41,35,27,103,138.46,60.07,32.81,231.34
2017-08-26,5,1,102,41,34,27,75,96.55,32.78,26.71,156.04
2017-08-27,6,1,103,40,36,27,75,109.43,18.39,16.45,144.27
2017-08-28,0,0,102,40,33,29,102,109.99,43.19,46.08,199.26
2017-08-29,1,0,103,40,34,29,103,115.49,18.6,40.48,174.57
2017-08-30,2,0,102,38,33,31,102,119.84,15.31,47.41,182.56
2017-08-31,3,0,102,41,32,29,102,116.83,13.24,96.32,226.39
2017-09-01,4,0,103,40,34,29,103,141.07,28.41,19.9,189.38
2017-09-02,5,1,100,39,31,30,76,91.46,26.26,37.55,155.26999999999998
2017-09-03,6,1,101,40,32,29,75,90.34,22.33,38.25,150.92000000000002
2017-09-04,0,0,102,43,30,29,102,162.95,24.69,37.96,225.6
2017-09-05,1,0,100,41,29,30,100,130.28,22.53,36.53,189.34
2017-09-06,2,0,101,41,29,31,101,216.05,20.14,26.24,262.43
2017-09-07,3,0,101,39,28,34,101,119.35,7.87,20.19,147.41
2017-09-08,4,0,102,39,29,34,102,233.62,28.65,58.91,321.17999999999995
2017-09-09,5,1,103,39,30,34,78,107.27,22.95,40.98,171.2
2017-09-10,6,1,103,40,29,34,81,193.54,22.86,23.18,239.57999999999998
2017-09-11,0,0,103,40,30,33,103,83.47,56.34,12.71,152.52
2017-09-12,1,0,103,40,30,33,103,128.56,21.54,7.0,157.1
2017-09-13,2,0,105,40,32,33,105,177.02,58.85,25.72,261.59000000000003
2017-09-14,3,0,105,40,32,33,105,156.17,22.22,32.78,211.17
2017-09-15,4,0,104,39,34,31,104,109.32,43.82,18.37,171.51
2017-09-16,5,1,104,38,36,30,76,136.23,37.94,42.11,216.27999999999997
2017-09-17,6,1,104,38,36,30,78,163.47,22.05,28.9,214.42000000000002
2017-09-18,0,0,104,38,35,31,104,187.04,25.54,54.35,266.93
2017-09-19,1,0,107,40,36,31,107,310.74,21.42,21.24,353.40000000000003
2017-09-20,2,0,105,41,34,30,105,246.0,22.3,11.76,280.06
2017-09-21,3,0,104,43,33,28,104,135.1,26.93,40.65,202.68
2017-09-22,4,0,103,42,33,28,103,188.38,7.34,26.05,221.77
2017-09-23,5,1,105,42,33,30,74,72.1,39.92,59.83,171.85
2017-09-24,6,1,103,43,30,30,77,267.72,23.65,21.61,312.98
2017-09-25,0,0,103,44,31,28,103,267.73,23.35,5.39,296.47
2017-09-26,1,0,101,43,33,25,101,262.41,9.47,10.98,282.86000000000007
2017-09-27,2,0,102,45,32,25,102,263.52,23.17,19.93,306.62
2017-09-28,3,0,102,44,33,25,102,259.11,9.55,16.46,285.12
2017-09-29,4,0,102,45,33,24,102,239.27,23.57,4.82,267.66
2017-09-30,5,1,103,44,36,23,72,299.53,18.11,24.58,342.21999999999997
2017-10-01,6,1,104,43,38,23,80,386.02,23.41,18.37,427.8
2017-10-02,0,0,104,45,38,21,104,127.72,10.02,34.6,172.34
2017-10-03,1,0,104,46,38,20,104,398.51,69.78,1.65,469.93999999999994
2017-10-04,2,0,101,46,35,20,101,251.07,18.46,7.58,277.10999999999996
2017-10-05,3,0,104,49,34,21,104,282.21,16.58,22.84,321.62999999999994
2017-10-06,4,0,104,49,33,22,104,274.86,21.85,17.9,314.61
2017-10-07,5,1,105,50,33,22,70,166.3,12.01,16.85,195.16
2017-10-08,6,1,104,48,35,21,75,383.64,5.13,36.22,424.99
2017-10-09,0,0,105,49,34,22,105,0.0,0.0,0.0,0.0
2017-10-10,1,0,105,50,32,23,105,175.09,24.54,46.44,246.07
2017-10-11,2,0,104,50,30,24,104,275.42,5.98,15.99,297.39000000000004
2017-10-12,3,0,104,50,30,24,104,285.25,27.18,18.74,331.17
2017-10-13,4,0,103,50,30,23,103,259.95,23.74,23.71,307.4
2017-10-14,5,1,103,49,30,24,77,214.97,24.04,22.25,261.26
2017-10-15,6,1,103,51,27,25,78,193.71,15.02,30.65,239.38000000000002
2017-10-16,0,0,102,50,27,25,102,309.22,27.08,12.3,348.6
2017-10-17,1,0,102,52,26,24,102,172.79,27.39,15.51,215.69
2017-10-18,2,0,101,54,22,25,101,358.77,40.37,27.25,426.39
2017-10-19,3,0,102,56,23,23,102,172.77,19.77,19.65,212.19000000000003
2017-10-20,4,0,100,53,24,23,100,243.99,39.6,12.63,296.22
2017-10-21,5,1,103,56,25,22,77,129.93,22.36,15.38,167.67000000000002
2017-10-22,6,1,101,54,25,22,70,269.47,21.24,34.61,325.32000000000005
2017-10-23,0,0,100,54,25,21,100,190.18,10.89,13.46,214.53
2017-10-24,1,0,100,55,24,21,100,434.71,7.36,7.83,449.9
2017-10-25,2,0,100,55,23,22,100,180.43,11.35,27.48,219.26
2017-10-26,3,0,102,57,23,22,102,257.55,22.46,6.95,286.96
2017-10-27,4,0,101,56,23,22,101,179.06,34.94,27.44,241.44
2017-10-28,5,1,100,53,25,22,72,116.06,28.93,21.52,166.51000000000002
2017-10-29,6,1,99,53,24,22,66,155.0,5.65,33.08,193.73000000000002
2017-10-30,0,0,99,53,24,22,99,216.94,18.38,5.84,241.16
2017-10-31,1,0,100,54,24,22,100,249.97,4.0,20.62,274.59
2017-11-01,2,0,105,57,24,24,105,161.37,12.18,3.0,176.55
2017-11-02,3,0,101,55,23,23,101,146.56,11.37,18.39,176.32
2017-11-03,4,0,99,54,21,24,99,246.81,24.64,11.23,282.68
2017-11-04,5,1,100,55,21,24,74,164.46,12.61,49.5,226.57
2017-11-05,6,1,100,56,20,24,70,165.24,2.73,29.27,197.24
2017-11-06,0,0,101,57,19,25,101,137.37,27.13,41.9,206.4
2017-11-07,1,0,101,57,18,26,101,136.08,11.4,3.64,151.12
2017-11-08,2,0,101,57,18,26,101,58.61,2.72,31.48,92.81
2017-11-09,3,0,102,56,19,27,102,198.21,3.58,14.1,215.89000000000001
2017-11-10,4,0,102,56,19,27,102,232.57,23.4,50.34,306.31
2017-11-11,5,1,102,55,21,26,69,150.71,18.37,43.56,212.64000000000001
2017-11-12,6,1,104,56,22,26,76,202.33,24.33,26.04,252.70000000000002
2017-11-13,0,0,104,54,23,27,104,306.66,13.31,50.44,370.41
2017-11-14,1,0,103,53,24,26,103,47.54,39.59,15.37,102.5
2017-11-15,2,0,104,54,24,26,104,120.73,22.37,28.02,171.12
2017-11-16,3,0,103,52,26,25,103,119.04,9.82,26.58,155.44
2017-11-17,4,0,104,52,26,26,104,239.03,13.5,14.86,267.39
2017-11-18,5,1,102,49,26,27,73,206.36,3.6,28.86,238.82
2017-11-19,6,1,101,49,25,27,78,149.67,7.17,20.81,177.64999999999998
2017-11-20,0,0,101,49,24,28,101,195.17,31.38,12.49,239.04
2017-11-21,1,0,101,49,25,27,101,150.56,15.01,72.14,237.70999999999998
2017-11-22,2,0,100,49,24,27,100,173.63,58.42,10.76,242.81
2017-11-23,3,0,99,48,25,26,99,224.2,39.63,49.14,312.96999999999997
2017-11-24,4,0,100,50,25,25,100,229.25,12.92,40.23,282.4
2017-11-25,5,1,100,50,26,24,69,123.5,19.77,25.48,168.75
2017-11-26,6,1,101,50,27,24,74,154.08,4.88,27.42,186.38
2017-11-27,0,0,101,52,25,24,101,232.25,9.33,6.84,248.42000000000002
2017-11-28,1,0,99,50,26,23,99,268.34,13.48,22.23,304.05
2017-11-29,2,0,100,51,26,23,100,220.12,19.34,28.32,267.78000000000003
2017-11-30,3,0,100,51,28,21,100,197.84,6.28,23.56,227.68
2017-12-01,4,0,99,50,28,21,99,165.39,8.11,43.78,217.28
2017-12-02,5,1,100,53,26,21,72,107.15,26.35,18.06,151.56
2017-12-03,6,1,102,54,28,20,74,166.18,7.0,19.95,193.13
2017-12-04,0,0,101,54,28,19,101,107.35,7.5,4.43,119.28
2017-12-05,1,0,100,54,25,21,100,112.93,2.66,14.97,130.56
2017-12-06,2,0,99,51,28,20,99,191.16,31.53,16.15,238.84
2017-12-07,3,0,100,52,29,19,100,169.15,21.03,11.41,201.59
2017-12-08,4,0,99,50,31,18,99,292.99,12.91,18.8,324.70000000000005
2017-12-09,5,1,96,47,30,19,68,162.12,34.25,19.24,215.61
2017-12-10,6,1,100,49,31,20,74,239.41,16.49,19.92,275.82
2017-12-11,0,0,99,47,32,20,99,226.75,29.22,32.02,287.99
2017-12-12,1,0,98,47,30,21,98,289.33,18.73,4.89,312.95
2017-12-13,2,0,101,50,30,21,101,196.83,23.95,17.28,238.06
2017-12-14,3,0,103,53,29,21,103,204.43,12.93,12.45,229.81
2017-12-15,4,0,105,54,31,20,105,203.57,16.21,16.09,235.87
2017-12-16,5,1,103,54,30,19,77,186.41,15.08,42.1,243.59
2017-12-17,6,1,104,56,30,18,68,167.63,29.07,25.04,221.73999999999998
2017-12-18,0,0,105,57,29,19,105,224.26,21.93,2.08,248.27
2017-12-19,1,0,103,55,29,19,103,0.0,0.0,0.0,0.0
2017-12-20,2,0,106,55,32,19,106,188.31,9.49,8.1,205.9
2017-12-21,3,0,106,55,34,17,106,160.47,13.28,6.8,180.55
2017-12-22,4,0,105,54,34,17,105,179.97,37.89,20.71,238.57000000000002
2017-12-23,5,1,105,56,33,16,70,131.56,15.4,18.73,165.69
2017-12-24,6,1,105,57,32,16,72,152.79,10.22,24.02,187.03
