fecha,dia_semana,es_fin_de_semana,n_total,n_low,n_medium,n_high,n_presentes,N02BE_demand,N05B_demand,M01AB_demand,total_demand,nombre_dia,mes,N02BE_demand_lag1,N02BE_demand_lag7,N02BE_demand_rolling7,N05B_demand_lag1,N05B_demand_lag7,N05B_demand_rolling7,M01AB_demand_lag1,M01AB_demand_lag7,M01AB_demand_rolling7
2018-07-05,3,0,101,43,34,24,101,100.96,17.82,20.19,138.97,Jueves,7,111.61,70.32,110.6542857142857,20.92,41.23,29.30857142857143,4.88,13.52,16.442857142857143
2018-07-06,4,0,101,43,36,22,101,132.52,49.49,9.02,191.03000000000003,Viernes,7,100.96,70.06,119.57714285714285,17.82,26.0,32.66428571428572,20.19,3.84,17.18285714285714
2018-07-07,5,1,102,42,38,22,73,92.67,41.83,27.0,161.5,Sabado,7,132.52,124.12,115.08428571428571,49.49,29.52,34.42285714285715,9.02,30.74,16.648571428571426
2018-07-08,6,1,101,40,37,24,78,143.37,30.9,34.69,208.96,Domingo,7,92.67,107.82,120.16285714285713,41.83,22.18,35.66857142857143,27.0,9.5,20.247142857142855
2018-07-09,0,0,102,41,38,23,102,212.06,41.93,14.84,268.83,Lunes,7,143.37,168.67,126.36142857142856,30.9,59.6,33.144285714285715,34.69,15.97,20.085714285714285
2018-07-10,1,0,101,41,37,23,101,229.35,31.09,27.21,287.65,Martes,7,212.06,91.34,146.07714285714286,41.93,29.12,33.425714285714285,14.84,29.98,19.69
2018-07-11,2,0,100,42,34,24,100,197.76,42.31,47.43,287.5,Miercoles,7,229.35,111.61,158.3842857142857,31.09,20.92,36.48142857142857,27.21,4.88,25.768571428571427
2018-07-12,3,0,98,41,33,24,98,159.45,36.71,13.42,209.58,Jueves,7,197.76,100.96,166.74,42.31,17.82,39.18,47.43,20.19,24.801428571428573
2018-07-13,4,0,100,42,35,23,100,148.03,16.45,6.98,171.45999999999998,Viernes,7,159.45,132.52,168.9557142857143,36.71,49.49,34.46,13.42,9.02,24.509999999999998
2018-07-14,5,1,103,45,36,22,76,133.9,21.48,0.0,155.38,Sabado,7,148.03,92.67,174.8457142857143,16.45,41.83,31.552857142857142,6.98,27.0,20.65285714285714
2018-07-15,6,1,100,46,32,22,74,112.78,11.13,44.37,168.28,Domingo,7,133.9,143.37,170.4757142857143,21.48,30.9,28.72857142857143,0.0,34.69,22.035714285714285
2018-07-16,0,0,99,47,30,22,99,145.77,23.36,40.38,209.51,Lunes,7,112.78,212.06,161.00571428571428,11.13,41.93,26.075714285714287,44.37,14.84,25.684285714285714
2018-07-17,1,0,99,46,31,22,99,194.91,39.66,10.44,245.01,Martes,7,145.77,229.35,156.08571428571426,23.36,31.09,27.3,40.38,27.21,23.288571428571426
2018-07-18,2,0,100,45,33,22,100,63.72,52.9,11.47,128.09,Miercoles,7,194.91,197.76,136.93714285714287,39.66,42.31,28.812857142857144,10.44,47.43,18.15142857142857
2018-07-19,3,0,100,47,31,22,100,108.16,43.28,29.71,181.15,Jueves,7,63.72,159.45,129.60999999999999,52.9,36.71,29.75142857142857,11.47,13.42,20.478571428571428
2018-07-20,4,0,102,49,31,22,102,239.24,5.16,21.95,266.35,Viernes,7,108.16,148.03,142.64000000000001,43.28,16.45,28.138571428571428,29.71,6.98,22.617142857142856
2018-07-21,5,1,102,48,31,23,76,110.7,18.08,18.88,147.66,Sabado,7,239.24,133.9,139.3257142857143,5.16,21.48,27.652857142857147,21.95,0.0,25.314285714285717
2018-07-22,6,1,101,47,32,22,77,158.04,12.97,15.83,186.84,Domingo,7,110.7,112.78,145.79142857142855,18.08,11.13,27.915714285714284,18.88,44.37,21.237142857142857
2018-07-23,0,0,101,48,30,23,101,82.03,46.34,39.52,167.89,Lunes,7,158.04,145.77,136.68571428571428,12.97,23.36,31.19857142857143,15.83,40.38,21.114285714285717
2018-07-24,1,0,101,49,31,21,101,150.13,13.07,40.73,203.93,Martes,7,82.03,194.91,130.28857142857143,46.34,39.66,27.400000000000002,39.52,10.44,25.44142857142857
2018-07-25,2,0,102,47,32,23,102,110.21,19.73,23.31,153.25,Miercoles,7,150.13,63.72,136.93,13.07,52.9,22.66142857142857,40.73,11.47,27.132857142857144
2018-07-26,3,0,102,47,32,23,102,165.4,12.61,20.36,198.37,Jueves,7,110.21,108.16,145.10714285714286,19.73,43.28,18.28,23.31,29.71,25.79714285714286
2018-07-27,4,0,102,45,33,24,102,132.11,35.56,11.11,178.78000000000003,Viernes,7,165.4,239.24,129.80285714285714,12.61,5.16,22.622857142857146,20.36,21.95,24.248571428571427
2018-07-28,5,1,103,45,36,22,72,118.85,27.01,26.21,172.07,Sabado,7,132.11,110.7,130.96714285714285,35.56,18.08,23.898571428571426,11.11,18.88,25.295714285714286
2018-07-29,6,1,103,44,37,22,77,47.02,22.1,15.19,84.31,Domingo,7,118.85,158.04,115.10714285714286,27.01,12.97,25.202857142857145,26.21,15.83,25.204285714285714
2018-07-30,0,0,104,44,34,26,104,179.59,29.02,15.63,224.24,Lunes,7,47.02,82.03,129.04428571428573,22.1,46.34,22.728571428571428,15.19,39.52,21.791428571428572
2018-07-31,1,0,105,47,31,27,105,95.67,15.86,39.22,150.75,Martes,7,179.59,150.13,121.26428571428572,29.02,13.07,23.12714285714286,15.63,40.73,21.575714285714287
2018-08-01,2,0,105,48,30,27,105,96.2,28.02,5.68,129.9,Miercoles,8,95.67,110.21,119.26285714285714,15.86,19.73,24.31142857142857,39.22,23.31,19.057142857142857
2018-08-02,3,0,104,48,29,27,104,76.47,32.69,0.0,109.16,Jueves,8,96.2,165.4,106.55857142857144,28.02,12.61,27.18,5.68,20.36,16.148571428571426
2018-08-03,4,0,106,49,29,28,106,148.55,27.79,22.62,198.96,Viernes,8,76.47,132.11,108.90714285714286,32.69,35.56,26.07,0.0,11.11,17.79285714285714
2018-08-04,5,1,106,51,27,28,81,43.44,31.21,27.97,102.62,Sabado,8,148.55,118.85,98.13428571428572,27.79,27.01,26.669999999999998,22.62,26.21,18.044285714285714
2018-08-05,6,1,105,50,26,29,74,66.8,11.22,33.35,111.37,Domingo,8,43.44,47.02,100.96000000000001,31.21,22.1,25.115714285714287,27.97,15.19,20.638571428571428
2018-08-06,0,0,103,49,24,30,103,148.66,21.25,50.73,220.64,Lunes,8,66.8,179.59,96.54142857142857,11.22,29.02,24.005714285714287,33.35,15.63,25.65285714285714
2018-08-07,1,0,104,49,22,33,104,102.04,21.06,14.93,138.03,Martes,8,148.66,95.67,97.45142857142856,21.25,15.86,24.748571428571427,50.73,39.22,22.18285714285714
2018-08-08,2,0,104,46,24,34,104,69.45,42.94,29.15,141.54,Miercoles,8,102.04,96.2,93.63,21.06,28.02,26.880000000000003,14.93,5.68,25.535714285714285
2018-08-09,3,0,104,44,25,35,104,202.96,43.04,18.7,264.7,Jueves,8,69.45,76.47,111.70000000000002,42.94,32.69,28.35857142857143,29.15,0.0,28.207142857142856
2018-08-10,4,0,103,43,24,36,103,129.34,14.44,42.81,186.59,Viernes,8,202.96,148.55,108.9557142857143,43.04,27.79,26.451428571428572,18.7,22.62,31.09142857142857
2018-08-11,5,1,102,43,23,36,79,194.38,50.2,29.18,273.76,Sabado,8,129.34,43.44,130.51857142857142,14.44,31.21,29.16428571428571,42.81,27.97,31.264285714285712
2018-08-12,6,1,102,44,22,36,81,87.23,17.87,57.64375,183.31,Domingo,8,194.38,66.8,133.43714285714285,50.2,11.22,30.11428571428571,29.18,33.35,34.73482142857143
2018-08-13,0,0,103,45,24,34,103,161.65,48.11,22.19,231.95,Lunes,8,87.23,148.66,135.29285714285714,17.87,21.25,33.95142857142857,57.64375,50.73,30.65767857142857
2018-08-14,1,0,102,46,24,32,102,77.71,27.21,8.52,113.43999999999998,Martes,8,161.65,102.04,131.81714285714287,48.11,21.06,34.83,22.19,14.93,29.741964285714285
2018-08-15,2,0,103,47,24,32,103,218.32,42.08,53.3,313.7,Miercoles,8,77.71,69.45,153.0842857142857,27.21,42.94,34.70714285714286,8.52,29.15,33.191964285714285
2018-08-16,3,0,103,47,24,32,103,191.9,18.82,21.39,232.11,Jueves,8,218.32,202.96,151.50428571428571,42.08,43.04,31.247142857142855,53.3,18.7,33.57625
2018-08-17,4,0,102,47,22,33,102,157.85,16.14,15.85,189.84,Viernes,8,191.9,129.34,155.57714285714286,18.82,14.44,31.490000000000002,21.39,42.81,29.724821428571428
2018-08-18,5,1,102,45,24,33,74,160.31,15.85,41.41,217.57,Sabado,8,157.85,194.38,150.70999999999998,16.14,50.2,26.582857142857144,15.85,29.18,31.471964285714282
2018-08-19,6,1,103,47,22,34,80,108.14,10.31,43.01,161.46,Domingo,8,160.31,87.23,153.69714285714286,15.85,17.87,25.502857142857145,41.41,57.64375,29.381428571428575
2018-08-20,0,0,104,47,23,34,104,147.67,20.64,27.43,195.74,Lunes,8,108.14,161.65,151.7,10.31,48.11,21.57857142857143,43.01,22.19,30.13
2018-08-21,1,0,103,46,24,33,103,179.75,13.67,15.47,208.89,Martes,8,147.67,77.71,166.27714285714288,20.64,27.21,19.64428571428572,27.43,8.52,31.12285714285714
2018-08-22,2,0,104,48,24,32,104,123.2,12.48,31.59,167.27,Miercoles,8,179.75,218.32,152.68857142857146,13.67,42.08,15.415714285714285,15.47,53.3,28.021428571428572
2018-08-23,3,0,102,47,24,31,102,236.22,24.04,30.88,291.14,Jueves,8,123.2,191.9,159.01999999999998,12.48,18.82,16.16142857142857,31.59,21.39,29.377142857142854
2018-08-24,4,0,103,48,25,30,103,262.51,21.36,23.72,307.59000000000003,Viernes,8,236.22,157.85,173.9714285714286,24.04,16.14,16.907142857142855,30.88,15.85,30.50142857142857
2018-08-25,5,1,103,47,26,30,77,138.9,11.65,22.03,172.58,Sabado,8,262.51,160.31,170.91285714285715,21.36,15.85,16.307142857142857,23.72,41.41,27.732857142857142
2018-08-26,6,1,103,46,28,29,78,300.35,31.56,57.64375,396.79,Domingo,8,138.9,108.14,198.37142857142857,11.65,10.31,19.342857142857145,22.03,43.01,29.82339285714286
2018-08-27,0,0,104,46,29,29,104,107.6,19.94,18.61,146.14999999999998,Lunes,8,300.35,147.67,192.64714285714285,31.56,20.64,19.242857142857144,57.64375,27.43,28.563392857142862
2018-08-28,1,0,105,46,29,30,105,187.09,21.74,12.5,221.33,Martes,8,107.6,179.75,193.69571428571427,19.94,13.67,20.395714285714288,18.61,15.47,28.139107142857142
2018-08-29,2,0,103,44,29,30,103,193.6,32.72,40.46,266.78,Miercoles,8,187.09,123.2,203.75285714285715,21.74,12.48,23.28714285714286,12.5,31.59,29.40625
2018-08-30,3,0,103,44,31,28,103,263.74,23.24,12.56,299.54,Jueves,8,193.6,236.22,207.68428571428572,32.72,24.04,23.17285714285714,40.46,30.88,26.789107142857144
2018-08-31,4,0,103,43,33,27,103,117.49,42.86,23.76,184.11,Viernes,8,263.74,262.51,186.96714285714282,23.24,21.36,26.244285714285716,12.56,23.72,26.79482142857143
2018-09-01,5,1,103,44,35,24,78,98.52,18.03,11.27,127.82,Sabado,9,117.49,138.9,181.1985714285714,42.86,11.65,27.155714285714286,23.76,22.03,25.257678571428574
2018-09-02,6,1,101,44,31,26,76,95.95,15.53,34.13,145.61,Domingo,9,98.52,300.35,151.99857142857144,18.03,31.56,24.865714285714287,11.27,57.64375,21.898571428571433
2018-09-03,0,0,100,42,32,26,100,182.17,40.06,5.79,228.02,Lunes,9,95.95,107.6,162.65142857142857,15.53,19.94,27.740000000000002,34.13,18.61,20.06714285714286
2018-09-04,1,0,100,42,31,27,100,147.42,22.35,21.89,191.66,Martes,9,182.17,187.09,156.98428571428573,40.06,21.74,27.827142857142857,5.79,12.5,21.40857142857143
2018-09-05,2,0,99,43,29,27,99,183.63,33.97,35.41,253.01,Miercoles,9,147.42,193.6,155.56,22.35,32.72,28.005714285714284,21.89,40.46,20.687142857142856
2018-09-06,3,0,101,43,31,27,101,123.27,42.71,34.93,200.91,Jueves,9,183.63,263.74,135.49285714285713,33.97,23.24,30.78714285714286,35.41,12.56,23.882857142857144
2018-09-07,4,0,102,44,31,27,102,289.13,20.27,10.77,320.17,Viernes,9,123.27,117.49,160.01285714285714,42.71,42.86,27.560000000000002,34.93,23.76,22.027142857142856
2018-09-08,5,1,102,44,32,26,72,169.28,36.93,51.91,258.12,Sabado,9,289.13,98.52,170.12142857142857,20.27,18.03,30.259999999999998,10.77,11.27,27.83285714285714
2018-09-09,6,1,100,43,32,25,74,244.05,6.07,19.41,269.53000000000003,Domingo,9,169.28,95.95,191.27857142857144,36.93,15.53,28.90857142857143,51.91,34.13,25.729999999999997
2018-09-10,0,0,101,43,33,25,101,333.62,45.47,35.01,414.1,Lunes,9,244.05,182.17,212.91428571428574,6.07,40.06,29.681428571428572,19.41,5.79,29.904285714285713
2018-09-11,1,0,101,42,35,24,101,346.46,49.77,42.56,438.79,Martes,9,333.62,147.42,241.34857142857143,45.47,22.35,33.598571428571425,35.01,21.89,32.857142857142854
2018-09-12,2,0,101,39,37,25,101,240.07,62.26,19.53,321.86,Miercoles,9,346.46,183.63,249.41142857142856,49.77,33.97,37.64,42.56,35.41,30.58857142857143
2018-09-13,3,0,100,38,39,23,100,137.81,16.74,12.99,167.54000000000002,Jueves,9,240.07,123.27,251.48857142857142,62.26,42.71,33.93,19.53,34.93,27.45428571428571
2018-09-14,4,0,100,39,37,24,100,360.69,24.45,38.13,423.27,Viernes,9,137.81,289.13,261.7114285714286,16.74,20.27,34.527142857142856,12.99,10.77,31.362857142857145
2018-09-15,5,1,100,40,35,25,77,103.69,18.95,29.74,152.38,Sabado,9,360.69,169.28,252.3414285714286,24.45,36.93,31.958571428571425,38.13,51.91,28.195714285714285
2018-09-16,6,1,102,41,36,25,73,121.15,20.22,16.61,157.98000000000002,Domingo,9,103.69,244.05,234.7842857142857,18.95,6.07,33.98,29.74,19.41,27.79571428571429
2018-09-17,0,0,101,41,36,24,101,297.9,34.49,13.87,346.26,Lunes,9,121.15,333.62,229.68142857142857,20.22,45.47,32.41142857142857,16.61,35.01,24.775714285714283
2018-09-18,1,0,100,40,36,24,100,132.47,20.14,21.59,174.20000000000002,Martes,9,297.9,346.46,199.11142857142858,34.49,49.77,28.178571428571427,13.87,42.56,21.78
2018-09-19,2,0,101,40,37,24,101,178.36,32.51,28.64,239.51,Miercoles,9,132.47,240.07,190.29571428571427,20.14,62.26,23.928571428571427,21.59,19.53,23.081428571428575
2018-09-20,3,0,100,40,37,23,100,161.49,43.95,9.97,215.41,Jueves,9,178.36,137.81,193.67857142857142,32.51,16.74,27.815714285714286,28.64,12.99,22.650000000000002
2018-09-21,4,0,101,42,36,23,101,223.92,33.9,22.3,280.12,Viernes,9,161.49,360.69,174.14000000000001,43.95,24.45,29.165714285714284,9.97,38.13,20.388571428571428
2018-09-22,5,1,101,42,37,22,76,162.94,19.21,25.64,207.79,Sabado,9,223.92,103.69,182.6042857142857,33.9,18.95,29.202857142857145,22.3,29.74,19.802857142857142
2018-09-23,6,1,102,43,37,22,77,222.11,25.71,32.22,280.04,Domingo,9,162.94,121.15,197.02714285714288,19.21,20.22,29.98714285714286,25.64,16.61,22.032857142857146
2018-09-24,0,0,101,42,37,22,101,364.78,23.85,32.33,420.96,Lunes,9,222.11,297.9,206.58142857142857,25.71,34.49,28.467142857142857,32.22,13.87,24.669999999999998
2018-09-25,1,0,101,42,36,23,101,361.2,37.01,27.51,425.72,Martes,9,364.78,132.47,239.25714285714284,23.85,20.14,30.877142857142854,32.33,21.59,25.515714285714285
2018-09-26,2,0,101,41,37,23,101,280.77,31.71,14.21,326.68999999999994,Miercoles,9,361.2,178.36,253.88714285714286,37.01,32.51,30.762857142857143,27.51,28.64,23.454285714285714
2018-09-27,3,0,102,42,37,23,102,132.07,37.77,18.54,188.38,Jueves,9,280.77,161.49,249.68428571428572,31.71,43.95,29.880000000000003,14.21,9.97,24.678571428571427
2018-09-28,4,0,104,47,32,25,104,283.59,9.75,10.02,303.36,Viernes,9,132.07,223.92,258.2085714285714,37.77,33.9,26.43,18.54,22.3,22.924285714285713
2018-09-29,5,1,105,47,33,25,78,300.69,10.41,17.51,328.61,Sabado,9,283.59,162.94,277.8871428571428,9.75,19.21,25.172857142857143,10.02,25.64,21.76285714285714
2018-09-30,6,1,105,47,33,25,81,293.41,26.92,54.11,374.44000000000005,Domingo,9,300.69,222.11,288.0728571428571,10.41,25.71,25.345714285714283,17.51,32.22,24.890000000000004
2018-10-01,0,0,105,47,32,26,105,371.64,32.84,15.34,419.82,Lunes,10,293.41,364.78,289.05285714285714,26.92,23.85,26.63,54.11,32.33,22.462857142857143
2018-10-02,1,0,104,46,33,25,104,130.72,24.61,29.91,185.24,Martes,10,371.64,361.2,256.1271428571428,32.84,37.01,24.858571428571427,15.34,27.51,22.805714285714284
2018-10-03,2,0,105,46,33,26,105,243.65,39.22,30.57,313.44,Miercoles,10,130.72,280.77,250.8242857142857,24.61,31.71,25.93142857142857,29.91,14.21,25.142857142857142
2018-10-04,3,0,103,47,30,26,103,219.69,37.58,30.62,287.89,Jueves,10,243.65,132.07,263.3414285714286,39.22,37.77,25.904285714285717,30.57,18.54,26.868571428571432
2018-10-05,4,0,102,45,30,27,102,156.89,22.88,26.1,205.87,Viernes,10,219.69,283.59,245.24142857142857,37.58,9.75,27.779999999999998,30.62,10.02,29.165714285714284
2018-10-06,5,1,104,45,31,28,77,302.91,12.63,11.1,326.64000000000004,Sabado,10,156.89,300.69,245.55857142857144,22.88,10.41,28.097142857142853,26.1,17.51,28.25
2018-10-07,6,1,104,44,32,28,76,216.46,24.13,15.42,256.01,Domingo,10,302.91,293.41,234.56571428571428,12.63,26.92,27.698571428571427,11.1,54.11,22.722857142857144
2018-10-08,0,0,105,44,35,26,105,212.98,61.74,21.94,296.66,Lunes,10,216.46,371.64,211.90000000000003,24.13,32.84,31.827142857142857,15.42,15.34,23.66571428571429
2018-10-09,1,0,105,44,36,25,105,209.38,61.33,9.17,279.88,Martes,10,212.98,130.72,223.13714285714286,61.74,24.61,37.07285714285714,21.94,29.91,20.70285714285714
2018-10-10,2,0,105,45,34,26,105,288.69,44.44,45.97,379.1,Miercoles,10,209.38,243.65,229.57142857142858,61.33,39.22,37.818571428571424,9.17,30.57,22.90285714285714
2018-10-11,3,0,103,45,31,27,103,215.62,49.15,11.6,276.37,Jueves,10,288.69,219.69,228.98999999999998,44.44,37.58,39.471428571428575,45.97,30.62,20.185714285714283
2018-10-12,4,0,104,45,32,27,104,186.25,22.12,34.03,242.4,Viernes,10,215.62,156.89,233.18428571428572,49.15,22.88,39.362857142857145,11.6,26.1,21.318571428571428
2018-10-13,5,1,103,45,32,26,78,155.21,24.32,36.64,216.17,Sabado,10,186.25,302.91,212.0842857142857,22.12,12.63,41.03285714285715,34.03,11.1,24.967142857142857
2018-10-14,6,1,102,44,32,26,72,248.29,26.88,11.41,286.58000000000004,Domingo,10,155.21,216.46,216.6314285714286,24.32,24.13,41.425714285714285,36.64,15.42,24.39428571428572
2018-10-15,0,0,102,45,30,27,102,324.56,39.11,38.84,402.51,Lunes,10,248.29,212.98,232.57142857142858,26.88,61.74,38.19285714285714,11.41,21.94,26.80857142857143
2018-10-16,1,0,103,46,29,28,103,186.23,15.93,33.48,235.64,Martes,10,324.56,209.38,229.26428571428573,39.11,61.33,31.707142857142856,38.84,9.17,30.28142857142857
2018-10-17,2,0,103,45,29,29,103,357.47,16.9,12.0,386.37,Miercoles,10,186.23,288.69,239.09,15.93,44.44,27.77285714285714,33.48,45.97,25.428571428571427
2018-10-18,3,0,102,44,29,29,102,93.88,28.86,24.76,147.5,Jueves,10,357.47,215.62,221.69857142857146,16.9,49.15,24.874285714285712,12.0,11.6,27.308571428571433
2018-10-19,4,0,102,43,29,30,102,68.49,17.76,24.1,110.35,Viernes,10,93.88,186.25,204.87571428571428,28.86,22.12,24.251428571428573,24.76,34.03,25.890000000000004
2018-10-20,5,1,103,44,27,32,80,175.07,26.51,14.86,216.44,Sabado,10,68.49,155.21,207.71285714285713,17.76,24.32,24.564285714285713,24.1,36.64,22.77857142857143
2018-10-21,6,1,104,43,29,32,73,274.43,15.66,41.75,331.84000000000003,Domingo,10,175.07,248.29,211.44714285714284,26.51,26.88,22.96142857142857,14.86,11.41,27.112857142857145
2018-10-22,0,0,106,45,30,31,106,134.82,28.63,16.15,179.6,Lunes,10,274.43,324.56,184.34142857142857,15.66,39.11,21.464285714285715,41.75,38.84,23.87142857142857
2018-10-23,1,0,106,45,29,32,106,317.69,31.96,15.39,365.04,Martes,10,134.82,186.23,203.12142857142857,28.63,15.93,23.754285714285714,16.15,33.48,21.28714285714286
2018-10-24,2,0,106,45,31,30,106,266.87,23.46,23.74,314.07,Miercoles,10,317.69,357.47,190.17857142857142,31.96,16.9,24.69142857142857,15.39,12.0,22.964285714285715
2018-10-25,3,0,106,45,29,32,106,370.38,41.4,33.81,445.59,Jueves,10,266.87,93.88,229.67857142857142,23.46,28.86,26.482857142857142,23.74,24.76,24.25714285714286
2018-10-26,4,0,105,43,31,31,105,307.57,48.19,23.73,379.49,Viernes,10,370.38,68.49,263.8328571428571,41.4,17.76,30.830000000000002,33.81,24.1,24.204285714285714
2018-10-27,5,1,105,42,32,31,77,253.23,40.15,51.56,344.94,Sabado,10,307.57,175.07,274.99857142857144,48.19,26.51,32.778571428571425,23.73,14.86,29.44714285714286
2018-10-28,6,1,104,43,32,29,78,280.53,27.34,30.02,337.89,Domingo,10,253.23,274.43,275.87,40.15,15.66,34.44714285714286,51.56,41.75,27.771428571428572
2018-10-29,0,0,104,43,32,29,104,224.94,15.37,31.02,271.33,Lunes,10,280.53,134.82,288.7442857142857,27.34,28.63,32.55285714285714,30.02,16.15,29.895714285714288
2018-10-30,1,0,103,41,33,29,103,127.7,25.22,54.22,207.14,Martes,10,224.94,317.69,261.60285714285715,15.37,31.96,31.59,31.02,15.39,35.44285714285714
2018-10-31,2,0,103,41,33,29,103,235.15,27.3,12.01,274.46,Miercoles,10,127.7,266.87,257.07142857142856,25.22,23.46,32.13857142857143,54.22,23.74,33.767142857142865
2018-11-01,3,0,104,41,33,30,104,172.26,20.35,46.88,239.49,Jueves,11,235.15,370.38,228.76857142857142,27.3,41.4,29.131428571428568,12.01,33.81,35.63428571428572
2018-11-02,4,0,104,44,30,30,104,226.74,27.66,30.64,285.04,Viernes,11,172.26,307.57,217.22142857142856,20.35,48.19,26.19857142857143,46.88,23.73,36.621428571428574
2018-11-03,5,1,103,42,31,30,73,223.36,7.63,18.02,249.01,Sabado,11,226.74,253.23,212.95428571428573,27.66,40.15,21.552857142857142,30.64,51.56,31.830000000000002
2018-11-04,6,1,104,43,32,29,73,251.63,20.15,57.64375,352.34,Domingo,11,223.36,280.53,208.82571428571427,7.63,27.34,20.525714285714287,18.02,30.02,35.77625
2018-11-05,0,0,105,43,32,30,105,203.65,48.62,37.74,290.01,Lunes,11,251.63,224.94,205.78428571428572,20.15,15.37,25.275714285714287,57.64375,31.02,36.73625
2018-11-06,1,0,105,43,33,29,105,260.71,28.58,19.59,308.87999999999994,Martes,11,203.65,127.7,224.78571428571428,48.62,25.22,25.755714285714284,37.74,54.22,31.789107142857144
2018-11-07,2,0,104,42,34,28,104,270.28,50.6,39.71,360.59,Miercoles,11,260.71,235.15,229.80428571428573,28.58,27.3,29.08428571428571,19.59,12.01,35.746249999999996
2018-11-08,3,0,103,40,34,29,103,259.47,16.7,17.64,293.81,Jueves,11,270.28,172.26,242.26285714285717,50.6,20.35,28.562857142857144,39.71,46.88,31.569107142857142
2018-11-09,4,0,104,41,34,29,104,299.18,27.78,30.17,357.13000000000005,Viernes,11,259.47,226.74,252.61142857142858,16.7,27.66,28.580000000000002,17.64,30.64,31.501964285714287
2018-11-10,5,1,105,42,33,30,84,199.27,24.91,25.35,249.53,Sabado,11,299.18,223.36,249.17,27.78,7.63,31.048571428571428,30.17,18.02,32.549107142857146
2018-11-11,6,1,105,43,31,31,82,188.58,46.04,57.64375,302.83,Domingo,11,199.27,251.63,240.16285714285715,24.91,20.15,34.747142857142855,25.35,57.64375,32.549107142857146
2018-11-12,0,0,105,45,28,32,105,246.1,50.18,14.04,310.32,Lunes,11,188.58,203.65,246.22714285714284,46.04,48.62,34.970000000000006,57.64375,37.74,29.16339285714286
2018-11-13,1,0,106,48,26,32,106,212.2,59.46,40.29,311.95,Martes,11,246.1,260.71,239.2971428571429,50.18,28.58,39.38142857142857,14.04,19.59,32.120535714285715
2018-11-14,2,0,106,48,26,32,106,202.19,30.04,37.07,269.3,Miercoles,11,212.2,270.28,229.57000000000002,59.46,50.6,36.44428571428572,40.29,39.71,31.743392857142858
2018-11-15,3,0,105,48,27,30,105,346.18,9.69,11.86,367.73,Jueves,11,202.19,259.47,241.95714285714283,30.04,16.7,35.44285714285714,37.07,17.64,30.917678571428574
2018-11-16,4,0,105,48,27,30,105,149.44,18.82,50.23,218.49,Viernes,11,346.18,299.18,220.56571428571428,9.69,27.78,34.16285714285714,11.86,30.17,33.78339285714286
2018-11-17,5,1,104,45,29,30,76,200.06,15.68,47.09,262.83000000000004,Sabado,11,149.44,199.27,220.67857142857142,18.82,24.91,32.84428571428571,50.23,25.35,36.88910714285714
2018-11-18,6,1,105,44,32,29,82,179.19,21.7,28.09,228.98,Domingo,11,200.06,188.58,219.33714285714285,15.68,46.04,29.367142857142856,47.09,57.64375,32.667142857142856
2018-11-19,0,0,105,45,32,28,105,328.33,19.38,33.46,381.17,Lunes,11,179.19,246.1,231.08428571428573,21.7,50.18,24.967142857142854,28.09,14.04,35.441428571428574
2018-11-20,1,0,105,47,31,27,105,223.26,12.99,28.01,264.26,Martes,11,328.33,212.2,232.66428571428574,19.38,59.46,18.328571428571426,33.46,40.29,33.68714285714286
2018-11-21,2,0,104,44,32,28,104,151.82,16.31,38.96,207.09,Miercoles,11,223.26,202.19,225.46857142857144,12.99,30.04,16.367142857142856,28.01,37.07,33.95714285714286
2018-11-22,3,0,104,44,30,30,104,154.65,30.84,47.38,232.87,Jueves,11,151.82,346.18,198.10714285714283,16.31,9.69,19.388571428571428,38.96,11.86,39.03142857142858
2018-11-23,4,0,104,44,32,28,104,209.23,42.73,33.31,285.27,Viernes,11,154.65,149.44,206.64857142857142,30.84,18.82,22.804285714285715,47.38,50.23,36.614285714285714
2018-11-24,5,1,106,45,33,28,75,149.16,35.99,30.98,216.13,Sabado,11,209.23,200.06,199.37714285714287,42.73,15.68,25.705714285714286,33.31,47.09,34.31285714285715
2018-11-25,6,1,105,44,34,27,78,99.02,19.33,27.55,145.9,Domingo,11,149.16,179.19,187.92428571428573,35.99,21.7,25.367142857142856,30.98,28.09,34.23571428571429
2018-11-26,0,0,105,45,33,27,105,254.18,51.12,28.2,333.5,Lunes,11,99.02,328.33,177.33142857142857,19.33,19.38,29.90142857142857,27.55,33.46,33.48428571428572
2018-11-27,1,0,105,42,38,25,105,294.2,7.1,39.45,340.75,Martes,11,254.18,223.26,187.46571428571428,51.12,12.99,29.06,28.2,28.01,35.11857142857143
2018-11-28,2,0,106,45,37,24,106,172.19,51.03,13.63,236.85,Miercoles,11,294.2,151.82,190.3757142857143,7.1,16.31,34.019999999999996,39.45,38.96,31.5
2018-11-29,3,0,104,43,38,23,104,157.55,24.64,20.12,202.31,Jueves,11,172.19,154.65,190.79,51.03,30.84,33.13428571428572,13.63,47.38,27.60571428571429
2018-11-30,4,0,104,43,39,22,104,160.59,8.84,4.86,174.29000000000002,Viernes,11,157.55,209.23,183.84142857142857,24.64,42.73,28.292857142857144,20.12,33.31,23.541428571428575
2018-12-01,5,1,102,41,38,23,75,204.9,19.71,32.33,256.94,Sabado,12,160.59,149.16,191.80428571428573,8.84,35.99,25.967142857142854,4.86,30.98,23.73428571428571
